name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%),enhanced_category,display_name
aten::mul,elementwise,python,CPU,thread 166178 (python),"((1,), (1,))","('float', 'float')","((1,), (1,))","('', '')",17167,8,64.639,8.079875,0.4455357729745165,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,4.796128439738935e-06,2.72676449412629e-07,3.9967736997824457e-07,2.27230374510524e-08,2.5087890625,0.1361905853596242,20.0703125,8.026,7.49,8.752,4.690076335877863e-06,4.547742413027387e-06,5.264781491002571e-06,3.9083969465648857e-07,3.789785344189489e-07,4.387317909168809e-07,2.55859375,2.279296875,2.638671875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(20.072000000000003), 'mean_duration_us': np.float64(2.5090000000000003), 'median_duration_us': np.float64(2.559), 'std_dev_duration_us': np.float64(0.12767145334803706), 'min_duration_us': np.float64(2.279), 'max_duration_us': np.float64(2.639)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(2.51)}]","{'shape_in1': (1,), 'shape_in2': (1,), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (1,), 'stride_output': None}",True,0.000169096155266,99.99884881818984,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('float', 'long int')","((1,), ())","('', '')",17168,8,68.696,8.587,0.5662261032485166,1e-09,1.52587890625e-05,0.0625,vector_fp32,6.831404113415221e-06,2.268034965826559e-07,4.269627570884513e-07,1.4175218536415994e-08,2.3443603515625,0.0769794952820152,18.7548828125,8.626999999999999,7.671,9.553,6.783410492042071e-06,6.55884707766213e-06,7.145224596598343e-06,4.239631557526295e-07,4.0992794235388313e-07,4.4657653728739643e-07,2.359375,2.2392578125,2.439453125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(18.752000000000002), 'mean_duration_us': np.float64(2.3440000000000003), 'median_duration_us': np.float64(2.359), 'std_dev_duration_us': np.float64(0.07193747284969086), 'min_duration_us': np.float64(2.239), 'max_duration_us': np.float64(2.439)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(2.34)}]","{'shape_in1': (1,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'long int', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0001580134128982,99.99900683160271,elementwise,elementwise
aten::div_,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'long int')","((), ())","('', '')",17162,8,65.19800000000001,8.149750000000001,0.6325611771656104,1e-09,1.52587890625e-05,0.0625,vector_fp32,7.952874005669012e-06,2.809531395019845e-07,4.970546253543133e-07,1.7559571218874027e-08,2.0140380859375,0.0707797315152549,16.1123046875,8.056000000000001,7.23,9.393,7.925325726649784e-06,7.550230414746543e-06,8.337913486005088e-06,4.953328579156115e-07,4.71889400921659e-07,5.21119592875318e-07,2.01904296875,1.9189453125,2.119140625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(16.112000000000002), 'mean_duration_us': np.float64(2.0140000000000002), 'median_duration_us': np.float64(2.019), 'std_dev_duration_us': np.float64(0.06614378277661483), 'min_duration_us': np.float64(1.919), 'max_duration_us': np.float64(2.119)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 0, 'mean_duration_us': np.float64(2.01)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'long int', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,0.0001357491954911,99.99914258079822,elementwise,elementwise
aten::div,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('float', 'long int')","((1,), ())","('', '')",17169,8,57.78,7.2225,0.5001851085919522,1e-09,1.52587890625e-05,0.0625,vector_fp32,8.898198327867499e-06,5.394412009552293e-07,5.561373954917187e-07,3.3715075059701835e-08,1.8038330078125,0.107941162547069,14.4306640625,7.4155,6.419,7.741,8.894679695982626e-06,8.167497507477567e-06,9.764004767580451e-06,5.559174809989141e-07,5.104685942173479e-07,6.102502979737783e-07,1.798828125,1.638671875,1.958984375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(14.431999999999999), 'mean_duration_us': np.float64(1.8039999999999998), 'median_duration_us': np.float64(1.799), 'std_dev_duration_us': np.float64(0.10087120500916008), 'min_duration_us': np.float64(1.639), 'max_duration_us': np.float64(1.959)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 0, 'mean_duration_us': np.float64(1.8)}]","{'shape_in1': (1,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'long int', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0001215810571412,99.99926416185536,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((6437904,), (6437904,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",136856,1,5.548,5.548,,0.006437904,36.837982177734375,0.1666666666666666,vector_bf16,3.86311965777908,,0.6438532762965135,,9.9990234375,,9.9990234375,5.548,5.548,5.548,3.86311965777908,3.86311965777908,3.86311965777908,0.6438532762965135,0.6438532762965135,0.6438532762965135,9.9990234375,9.9990234375,9.9990234375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(9.999), 'mean_duration_us': np.float64(9.999), 'median_duration_us': np.float64(9.999), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(9.999), 'max_duration_us': np.float64(9.999)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(10.0)}]","{'op_shape': (6437904,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,8.424365189612919e-05,99.99934840550726,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166178 (python),"((24,), ())","('float', 'double')","((1,), ())","('', '')",137926,2,18.244,9.122,4.446287440101011,2.4e-08,0.0001907348632812,0.12,vector_fp32,4.8090861975806896e-05,6.547172384429075e-07,5.770903437096828e-06,7.856606861314813e-08,4.1591796875,0.056623785212204,8.318359375,9.122,5.978,12.266,4.8090861975806896e-05,4.7627906976744186e-05,4.8553816974869606e-05,5.770903437096828e-06,5.715348837209303e-06,5.826458036984352e-06,4.1591796875,4.119140625,4.19921875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 2, 'total_duration_us': np.float64(8.318), 'mean_duration_us': np.float64(4.159), 'median_duration_us': np.float64(4.159), 'std_dev_duration_us': np.float64(0.040000000000000036), 'min_duration_us': np.float64(4.119), 'max_duration_us': np.float64(4.199)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(4.16)}]","{'shape_in1': (24,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,7.008374126879855e-05,99.99949262102932,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('int', 'Scalar')","((1,), ())","('', '0')",136338,3,36.298,12.099333333333334,7.226386118478124,,,,,,,,,2.7587890625,0.2001953125,8.2763671875,8.872,7.049,20.377,,,,,,,2.7587890625,2.55859375,2.958984375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)', 'stream': 0, 'count': 3, 'total_duration_us': np.float64(8.277000000000001), 'mean_duration_us': np.float64(2.7590000000000003), 'median_duration_us': np.float64(2.759), 'std_dev_duration_us': np.float64(0.16329931618554516), 'min_duration_us': np.float64(2.559), 'max_duration_us': np.float64(2.959)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 0, 'mean_duration_us': np.float64(2.76)}]",,False,6.972994919618076e-05,99.99956235097852,elementwise,elementwise
aten::add_,elementwise,python,CPU,thread 166178 (python),"((1,), (), ())","('float', 'float', 'Scalar')","((1,), (), ())","('', '', '1')",137933,2,13.849,6.9245,1.791101476745525,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,2.95813236498628e-06,1.031641208373595e-07,2.465110304155233e-07,8.597010069779922e-09,4.05908203125,0.14155946303051,8.1181640625,6.9245,5.658,8.191,2.95813236498628e-06,2.8851843155670347e-06,3.031080414405525e-06,2.465110304155233e-07,2.404320262972529e-07,2.5259003453379374e-07,4.05908203125,3.958984375,4.1591796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 0, 'count': 2, 'total_duration_us': np.float64(8.118), 'mean_duration_us': np.float64(4.059), 'median_duration_us': np.float64(4.059), 'std_dev_duration_us': np.float64(0.09999999999999987), 'min_duration_us': np.float64(3.959), 'max_duration_us': np.float64(4.159)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 0, 'mean_duration_us': np.float64(4.06)}]","{'shape_in1': (1,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,6.839705813189978e-05,99.99963074803664,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((24,), ())","('float', 'Scalar')","((1,), ())","('', '0')",137940,2,10.935,5.467499999999999,1.7416040020624663,,,,,,,,,3.77880859375,0.311430818667122,7.5576171875,5.467499999999999,4.236,6.699,,,,,,,3.77880859375,3.55859375,3.9990234375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 0, 'count': 2, 'total_duration_us': np.float64(7.558), 'mean_duration_us': np.float64(3.779), 'median_duration_us': np.float64(3.779), 'std_dev_duration_us': np.float64(0.21999999999999997), 'min_duration_us': np.float64(3.559), 'max_duration_us': np.float64(3.999)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 0, 'mean_duration_us': np.float64(3.78)}]",,False,6.367434534858324e-05,99.999694422382,elementwise,elementwise
aten::pow,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('float', 'Scalar')","((1,), ())","('', '2.')",136346,1,22.971,22.971,,,,,,,,,,5.0390625,,5.0390625,22.971,22.971,22.971,,,,,,,5.0390625,5.0390625,5.0390625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(5.039), 'mean_duration_us': np.float64(5.039), 'median_duration_us': np.float64(5.039), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(5.039), 'max_duration_us': np.float64(5.039)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 0, 'mean_duration_us': np.float64(5.04)}]",,False,4.245504871413485e-05,99.99978472986548,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((2880,), (2880,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",136956,1,5.177,5.177,,2.88e-06,0.0164794921875,0.1666666666666666,vector_bf16,0.0042782205029013,,0.0007130367504835,,4.0390625,,4.0390625,5.177,5.177,5.177,0.0042782205029013,0.0042782205029013,0.0042782205029013,0.0007130367504835,0.0007130367504835,0.0007130367504835,4.0390625,4.0390625,4.0390625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(4.039), 'mean_duration_us': np.float64(4.039), 'median_duration_us': np.float64(4.039), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(4.039), 'max_duration_us': np.float64(4.039)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(4.04)}]","{'op_shape': (2880,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,3.402986075226002e-05,99.99981875972622,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((), ())","('int', 'Scalar')","((), ())","('', '0')",8,1,7.32,7.32,,,,,,,,,,3.55859375,,3.55859375,7.32,7.32,7.32,,,,,,,3.55859375,3.55859375,3.55859375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(3.559), 'mean_duration_us': np.float64(3.559), 'median_duration_us': np.float64(3.559), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(3.559), 'max_duration_us': np.float64(3.559)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 0, 'mean_duration_us': np.float64(3.56)}]",,False,2.9981821223702976e-05,99.9999124158928,elementwise,elementwise
aten::add,elementwise,python,CPU,thread 166178 (python),"((1,), (), ())","('float', 'float', 'Scalar')","((1,), (), ())","('', '', '1')",137897,1,12.788,12.788,,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,4.413793103448276e-06,,3.67816091954023e-07,,2.71875,,2.71875,12.788,12.788,12.788,4.413793103448276e-06,4.413793103448276e-06,4.413793103448276e-06,3.67816091954023e-07,3.67816091954023e-07,3.67816091954023e-07,2.71875,2.71875,2.71875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(2.719), 'mean_duration_us': np.float64(2.719), 'median_duration_us': np.float64(2.719), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(2.719), 'max_duration_us': np.float64(2.719)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 0, 'mean_duration_us': np.float64(2.72)}]","{'shape_in1': (1,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,2.290597977134717e-05,99.999961263882,elementwise,elementwise
aten::div,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'float')","((), ())","('', '')",137886,1,13.939,13.939,,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,4.764637456378441e-06,,3.970531213648701e-07,,2.5185546875,,2.5185546875,13.939,13.939,13.939,4.764637456378441e-06,4.764637456378441e-06,4.764637456378441e-06,3.970531213648701e-07,3.970531213648701e-07,3.970531213648701e-07,2.5185546875,2.5185546875,2.5185546875,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> >, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(2.519), 'mean_duration_us': np.float64(2.519), 'median_duration_us': np.float64(2.519), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(2.519), 'max_duration_us': np.float64(2.519)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::BinaryF...', 'stream': 0, 'mean_duration_us': np.float64(2.52)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,2.12192966344484e-05,99.99998248317864,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((320,), ())","('float', 'Scalar')","((1,), ())","('', '0')",136342,1,7.25,7.25,,,,,,,,,,2.0791015625,,2.0791015625,7.25,7.25,7.25,,,,,,,2.0791015625,2.0791015625,2.0791015625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(2.079), 'mean_duration_us': np.float64(2.079), 'median_duration_us': np.float64(2.079), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(2.079), 'max_duration_us': np.float64(2.079)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 0, 'mean_duration_us': np.float64(2.08)}]",,False,1.751682145589013e-05,100.00000000000009,elementwise,elementwise
